term_code,term_slug,term_label,crn,course_code,subject,course_number,course_title,primary_instructor,status,capacity,enrolled,units,modality,known_count,suppressed_bucket_count,observed_count_min,observed_count_max,all_buckets_suppressed,pdf_course_code,course_code_match,pdf_title_instructor_text,grade_a_count,grade_a_suppressed,grade_a_display,grade_a_min,grade_a_max,grade_b_count,grade_b_suppressed,grade_b_display,grade_b_min,grade_b_max,grade_c_count,grade_c_suppressed,grade_c_display,grade_c_min,grade_c_max,grade_d_count,grade_d_suppressed,grade_d_display,grade_d_min,grade_d_max,grade_f_count,grade_f_suppressed,grade_f_display,grade_f_min,grade_f_max,grade_cr_count,grade_cr_suppressed,grade_cr_display,grade_cr_min,grade_cr_max,grade_nc_count,grade_nc_suppressed,grade_nc_display,grade_nc_min,grade_nc_max,grade_p_count,grade_p_suppressed,grade_p_display,grade_p_min,grade_p_max,grade_np_count,grade_np_suppressed,grade_np_display,grade_np_min,grade_np_max,grade_w_count,grade_w_suppressed,grade_w_display,grade_w_min,grade_w_max,grade_fw_count,grade_fw_suppressed,grade_fw_display,grade_fw_min,grade_fw_max
202550,spring2025,Spring 2025,69457,PHOT 109,PHOT,109,Introduction to Photography,Susan Schiferl,CLOSED,33,23,3,IP,16,10,16,23,false,PHOT 109,exact,"Introduction to Photography Schiferl, S A",16,false,16,16,16,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,69790,PHOT 109,PHOT,109,Introduction to Photography,Say Dempsay Skiles,CLOSED,30,14,3,OL,0,11,0,14,true,PHOT 109,exact,"Introduction to Photography Dempsay Skiles, W A",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,69007,PHOT 190,PHOT,190,Photojournalism,Kevin Thomas,CLOSED,33,22,3,HY,14,10,14,22,false,PHOT 190,exact,"Photojournalism Thomas, K C",14,false,14,14,14,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,69762,PHOT 209,PHOT,209,Intermediate Photography and Lighting,Susan Schiferl,CLOSED,33,24,3,IP,15,10,15,24,false,PHOT 209,exact,"Intermediate Photo & Lighting Schiferl, S A",15,false,15,15,15,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,69767,PHOT 209,PHOT,209,Intermediate Photography and Lighting,Kevin Thomas,CLOSED,33,22,3,IP,17,10,17,22,false,PHOT 209,exact,"Intermediate Photo & Lighting Thomas, K C",17,false,17,17,17,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,69686,PHOT 280,PHOT,280,Advanced Photography and Lighting Strategies,Seantel Sanders,CLOSED,30,20,3,HY,17,10,17,20,false,PHOT 280,exact,"Advanced Photography Sanders, S D",17,false,17,17,17,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,55522,PHSC 103,PHSC,103,The Physical Universe,Lynne Stark,CLOSED,24,20,4,HY,0,11,0,20,true,PHSC 103,exact,"The Physical Universe Stark, L E",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,55524,PHSC 103,PHSC,103,The Physical Universe,Lynne Stark,CLOSED,24,22,4,HY,0,11,0,22,true,PHSC 103,exact,"The Physical Universe Stark, L E",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,57357,PHYS 101,PHYS,101,Conceptual Physics,Louise Bretz,CLOSED,51,33,3,OL,13,10,13,33,false,PHYS 101,exact,"Conceptual Physics Bretz, L C",,true,<10,0,9,13,false,13,13,13,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,55503,PHYS 102,PHYS,102,Introductory Physics For Science Majors,Ron Ferril,CLOSED,33,21,4,IP,0,11,0,21,true,PHYS 102,exact,"Intro Physics-Science Majors Ferril, R W",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,69740,PHYS 106,PHYS,106,General Physics,Amy Swearngin,CLOSED,40,19,4,OL,13,10,13,19,false,PHYS 106,exact,"General Physics Swearngin, A V",13,false,13,13,13,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,61601,PHYS 111,PHYS,111,Introductory Physics,Joe Swearngin,CLOSED,40,39,4,OL,24,10,24,39,false,PHYS 111,exact,"Introductory Physics Swearngin, J M",24,false,24,24,24,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,68325,PHYS 111,PHYS,111,Introductory Physics,Joe Swearngin,CLOSED,40,38,4,OL,30,10,30,38,false,PHYS 111,exact,"Introductory Physics Swearngin, J M",30,false,30,30,30,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,55512,PHYS 121,PHYS,121,Mechanics Of Solids And Fluids,Douglas Folsom,CLOSED,35,31,5,OL,26,10,26,31,false,PHYS 121,exact,"Mechanics of Solids and Fluids Folsom, D P",26,false,26,26,26,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,55513,PHYS 121,PHYS,121,Mechanics Of Solids And Fluids,Douglas Folsom,CLOSED,35,36,5,OL,28,10,28,36,false,PHYS 121,exact,"Mechanics of Solids and Fluids Folsom, D P",28,false,28,28,28,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,69521,PHYS 121,PHYS,121,Mechanics Of Solids And Fluids,Douglas Folsom,CLOSED,20,20,5,HY,13,10,13,20,false,PHYS 121,exact,"Mechanics of Solids and Fluids Folsom, D P",13,false,13,13,13,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,55515,PHYS 123,PHYS,123,"Heat, Light and Modern Physics",Michael Young,CLOSED,36,35,5,OL,21,10,21,35,false,PHYS 123,exact,"Heat, Light and Modern PhysicsYoung, M K",21,false,21,21,21,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,55516,PHYS 123,PHYS,123,"Heat, Light and Modern Physics",Michael Young,CLOSED,36,30,5,OL,24,10,24,30,false,PHYS 123,exact,"Heat, Light and Modern PhysicsYoung, M K",24,false,24,24,24,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,60793,PHYS 123,PHYS,123,"Heat, Light and Modern Physics",Michael Young,CLOSED,36,31,5,OL,23,10,23,31,false,PHYS 123,exact,"Heat, Light and Modern PhysicsYoung, M K",23,false,23,23,23,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,61740,PHYS 123W,PHYS,123W,Workshop for Physics 123,Michael Young,CLOSED,50,29,1,IP,35,10,35,125,false,PHYS 123W,exact,"Workshop for Physics 123 Young, M K",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,35,false,35,35,35,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,55602,POLS 101,POLS,101,American Government And Politics,Stuart Kasdin,CLOSED,70,59,3,IP,44,9,44,59,false,POLS 101,exact,"American Government & PoliticsKasdin, S R",22,false,22,22,22,22,false,22,22,22,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,55603,POLS 101,POLS,101,American Government And Politics,Andrea Haupt,CLOSED,40,29,3,OL,13,10,13,29,false,POLS 101,exact,"American Government & PoliticsHaupt, A B",,true,<10,0,9,13,false,13,13,13,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,58923,POLS 101,POLS,101,American Government And Politics,Andrea Haupt,CLOSED,40,34,3,OL,0,11,0,34,true,POLS 101,exact,"American Government & PoliticsHaupt, A B",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,67199,POLS 101,POLS,101,American Government And Politics,Andrea Haupt,CLOSED,40,34,3,OL,0,11,0,34,true,POLS 101,exact,"American Government & PoliticsHaupt, A B",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,67201,POLS 101,POLS,101,American Government And Politics,Andrea Haupt,CLOSED,55,49,3,IP,35,9,35,49,false,POLS 101,exact,"American Government & PoliticsHaupt, A B",22,false,22,22,22,13,false,13,13,13,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,67219,POLS 101,POLS,101,American Government And Politics,Andrea Haupt,CLOSED,40,31,3,OL,0,11,0,31,true,POLS 101,exact,"American Government & PoliticsHaupt, A B",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,67456,POLS 101,POLS,101,American Government And Politics,William Dodson,CLOSED,40,25,3,HY,12,10,12,25,false,POLS 101,exact,"American Government & PoliticsDodson, W S",12,false,12,12,12,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,68214,POLS 101,POLS,101,American Government And Politics,William Dodson,CLOSED,40,26,3,HY,0,11,0,26,true,POLS 101,exact,"American Government & PoliticsDodson, W S",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,68904,POLS 101,POLS,101,American Government And Politics,William Dodson,CLOSED,40,32,3,HY,0,11,0,32,true,POLS 101,exact,"American Government & PoliticsDodson, W S",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,55611,POLS 121,POLS,121,International Politics,Andrea Haupt,CLOSED,40,38,3,IP,23,10,23,38,false,POLS 121,exact,"International Politics Haupt, A B",23,false,23,23,23,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,58121,POLS 121,POLS,121,International Politics,Andrea Haupt,CLOSED,40,27,3,OL,11,10,11,27,false,POLS 121,exact,"International Politics Haupt, A B",11,false,11,11,11,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,59570,POLS 131,POLS,131,Comparative Politics,Francois Zdanowicz,CLOSED,40,32,3,IP,22,10,22,32,false,POLS 131,exact,"Comparative Politics Zdanowicz, F",22,false,22,22,22,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,59569,POLS 132,POLS,132,Political Thinking,Steven Clark,CLOSED,40,31,3,HY,24,10,24,31,false,POLS 132,exact,"Political Thinking Clark, S D",24,false,24,24,24,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,69211,POLS 132,POLS,132,Political Thinking,Manoutchehr Eskandari-Qajar,CLOSED,40,26,3,OL,16,10,16,26,false,POLS 132,exact,"Political Thinking Eskandari-Qajar, M M",16,false,16,16,16,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,63291,PRO 290,PRO,290,Professional Development Studies Work Experience,Marcene Tate,CLOSED,0,40,1,HY,36,10,36,40,false,PRO 290,exact,"Work Exp: Professional StudiesTate, M D",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,36,false,36,36,36,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,69454,PRO 290,PRO,290,Professional Development Studies Work Experience,Rachel Burquez,CLOSED,0,27,1,HY,23,10,23,27,false,PRO 290,exact,"Work Exp: Professional StudiesBurquez, R J",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,23,false,23,23,23,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,55632,PSY 100,PSY,100,General Psychology,Stanley Bursten,CLOSED,40,39,3,IP,15,10,15,39,false,PSY 100,exact,"General Psychology Bursten, S N",,true,<10,0,9,15,false,15,15,15,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,55633,PSY 100,PSY,100,General Psychology,Arthur Olguin,CLOSED,40,27,3,OL,0,11,0,27,true,PSY 100,exact,"General Psychology Olguin, A G",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,55634,PSY 100,PSY,100,General Psychology,Stanley Bursten,CLOSED,40,41,3,IP,14,10,14,41,false,PSY 100,exact,"General Psychology Bursten, S N",14,false,14,14,14,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,55636,PSY 100,PSY,100,General Psychology,George Ayoub,CLOSED,40,40,3,IP,35,9,35,40,false,PSY 100,exact,"General Psychology Ayoub, G S",16,false,16,16,16,19,false,19,19,19,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,55640,PSY 100,PSY,100,General Psychology,Julie Morello,CLOSED,40,33,3,IP,30,9,30,33,false,PSY 100,exact,"General Psychology Morello, J L",18,false,18,18,18,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,12,false,12,12,12
202550,spring2025,Spring 2025,55934,PSY 100,PSY,100,General Psychology,Arthur Olguin,CLOSED,40,21,3,OL,0,11,0,21,true,PSY 100,exact,"General Psychology Olguin, A G",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,61397,PSY 100,PSY,100,General Psychology,Arthur Olguin,CLOSED,40,23,3,OL,0,11,0,23,true,PSY 100,exact,"General Psychology Olguin, A G",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,61663,PSY 100,PSY,100,General Psychology,Arthur Olguin,CLOSED,40,20,3,OL,11,10,11,20,false,PSY 100,exact,"General Psychology Olguin, A G",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,11,false,11,11,11,,true,<10,0,9
202550,spring2025,Spring 2025,64703,PSY 100,PSY,100,General Psychology,Arthur Olguin,CLOSED,40,24,3,OL,11,10,11,24,false,PSY 100,exact,"General Psychology Olguin, A G",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,11,false,11,11,11
202550,spring2025,Spring 2025,66108,PSY 100,PSY,100,General Psychology,Leida Tolentino,CLOSED,40,22,3,IP,0,11,0,22,true,PSY 100,exact,"General Psychology Tolentino, L C",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,68111,PSY 100,PSY,100,General Psychology,Gina Bell,CLOSED,40,41,3,IP,39,9,39,41,false,PSY 100,exact,"General Psychology Bell, G M",25,false,25,25,25,14,false,14,14,14,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,69425,PSY 100,PSY,100,General Psychology,Spencer Sherman,CLOSED,40,42,3,OL,35,9,35,42,false,PSY 100,exact,"General Psychology Sherman, S E",24,false,24,24,24,11,false,11,11,11,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,69581,PSY 106,PSY,106,Positive Psychology,Spencer Sherman,CLOSED,30,24,3,IP,13,10,13,24,false,PSY 106,exact,"Positive Psychology Sherman, S E",13,false,13,13,13,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,60156,PSY 110,PSY,110,Introduction to Physiological Psychology,Stanley Bursten,CLOSED,40,32,3,OL,18,10,18,32,false,PSY 110,exact,"Intro to Physiological Psych Bursten, S N",18,false,18,18,18,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,61398,PSY 110,PSY,110,Introduction to Physiological Psychology,Stanley Bursten,CLOSED,40,21,3,IP,0,11,0,21,true,PSY 110,exact,"Intro to Physiological Psych Bursten, S N",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,66475,PSY 110,PSY,110,Introduction to Physiological Psychology,Micheal Huff,CLOSED,40,35,3,OL,23,10,23,35,false,PSY 110,exact,"Intro to Physiological Psych Huff, M J",23,false,23,23,23,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,62269,PSY 125,PSY,125,Psychology Of Human Sexuality,Micheal Huff,CLOSED,40,30,3,OL,14,10,14,30,false,PSY 125,exact,"Psychology Of Human SexualityHuff, M J",14,false,14,14,14,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,66423,PSY 125,PSY,125,Psychology Of Human Sexuality,Joshua Ramirez,CLOSED,40,25,3,OL,12,10,12,25,false,PSY 125,exact,"Psychology Of Human SexualityRamirez, J",12,false,12,12,12,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,69582,PSY 140,PSY,140,Child Development,Laurel Johnston,CLOSED,40,45,3,IP,38,10,38,45,false,PSY 140,exact,"Child Development Johnston, L M",38,false,38,38,38,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,63626,PSY 145,PSY,145,Human Development,Micheal Huff,CLOSED,40,36,3,OL,38,9,38,119,false,PSY 145,exact,"Human Development Huff, M J",25,false,25,25,25,13,false,13,13,13,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,66471,PSY 145,PSY,145,Human Development,Leida Tolentino,CLOSED,40,25,3,OL,14,10,14,25,false,PSY 145,exact,"Human Development Tolentino, L C",14,false,14,14,14,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,65698,PSY 150,PSY,150,Statistics for the Behavioral Sciences,Nicholas Nardi,CLOSED,33,28,4,OL,15,10,15,28,false,PSY 150,exact,"Stats for Behavioral Sciences Nardi, N M",15,false,15,15,15,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,65701,PSY 150,PSY,150,Statistics for the Behavioral Sciences,Kimberley Mangel,CLOSED,33,32,4,OL,14,10,14,32,false,PSY 150,exact,"Stats for Behavioral Sciences Mangel, K R",,true,<10,0,9,14,false,14,14,14,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,65703,PSY 150,PSY,150,Statistics for the Behavioral Sciences,Kimberley Mangel,CLOSED,33,28,4,OL,0,11,0,28,true,PSY 150,exact,"Stats for Behavioral Sciences Mangel, K R",,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,67333,PSY 150,PSY,150,Statistics for the Behavioral Sciences,Nicholas Nardi,CLOSED,33,24,4,OL,12,10,12,24,false,PSY 150,exact,"Stats for Behavioral Sciences Nardi, N M",12,false,12,12,12,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,66425,PSY 170,PSY,170,Abnormal Psychology,Gina Bell,CLOSED,40,28,3,IP,22,10,22,28,false,PSY 170,exact,"Abnormal Psychology Bell, G M",22,false,22,22,22,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
202550,spring2025,Spring 2025,63414,PSY 175,PSY,175,Social Psychology: Psychological Perspective,Gina Bell,CLOSED,40,41,3,IP,28,10,28,41,false,PSY 175,exact,"Social Psych:Psych PerspectiveBell, G M",28,false,28,28,28,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9,,true,<10,0,9
